Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_time_begin,Focal_time_end,Focal_duration,Focal_behav_time_begin,UW_behav,Seasonality,Age
2023-03-29,2023-03-29_RM_SRM-5,2023-03-29_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,7:18:59,7:29:14,0:10:15,7:26:10,NA,0.84,8.6
2023-03-29,2023-03-29_RM_SRM-6,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,7:53:58,8:03:58,0:10:00,7:55:54,NA,0.84,12.2
2023-03-29,2023-03-29_RM_SRM-6,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,7:53:58,8:03:58,0:10:00,7:56:05,NA,0.84,12.2
2023-03-29,2023-03-29_RM_SRM-6,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,7:53:58,8:03:58,0:10:00,7:58:05,NA,0.84,12.2
2023-03-29,2023-03-29_RM_SRM-6,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,7:53:58,8:03:58,0:10:00,8:03:18,NA,0.84,12.2
2023-03-29,2023-03-29_RM_SRM-7,2023-03-29_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,8:04:33,8:12:07,0:07:34,8:07:36,NA,0.84,8.6
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:21:19,UW,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:17:06,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:19:17,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:19:55,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:22:19,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:18:17,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-8,2023-03-29_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,8:13:07,8:22:43,0:09:36,8:18:05,NA,0.84,14.2
2023-03-29,2023-03-29_RM_SRM-9,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,8:25:29,8:35:21,0:09:52,8:26:43,NA,0.84,12.2
2023-03-29,2023-03-29_RM_SRM-9,2023-03-29_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,8:25:29,8:35:21,0:09:52,8:30:00,NA,0.84,12.2
2023-04-03,2023-04-03_BC_WTA-1,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:28:41,7:38:42,0:10:01,NA,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-10,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,10:34:19,10:44:21,0:10:02,10:42:28,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-10,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,10:34:19,10:44:21,0:10:02,10:34:25,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-10,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,10:34:19,10:44:21,0:10:02,10:36:11,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-2,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:49:19,7:59:18,0:09:59,7:58:19,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-2,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:49:19,7:59:18,0:09:59,7:49:30,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-2,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:49:19,7:59:18,0:09:59,7:58:05,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-3,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:10:06,8:20:03,0:09:57,8:12:45,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-3,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:10:06,8:20:03,0:09:57,8:13:56,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:37:53,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:39:16,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:38:18,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:36:35,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:39:05,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:37:37,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:35:16,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:39:44,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:40:07,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:37:13,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:36:25,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:38:35,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:34:55,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:38:02,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-4,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:30:38,8:40:40,0:10:02,8:34:45,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:56:37,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:54:24,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:57:43,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:56:41,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:51:08,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-5,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,8:50:59,8:58:47,0:07:48,8:53:10,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-6,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:01:01,9:21:17,0:20:16,9:15:46,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-6,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:01:01,9:21:17,0:20:16,9:15:41,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-6,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:01:01,9:21:17,0:20:16,9:12:28,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-6,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:01:01,9:21:17,0:20:16,9:11:12,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-6,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:01:01,9:21:17,0:20:16,9:20:43,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-7,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:31:38,9:41:19,0:09:41,9:35:25,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-7,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:31:38,9:41:19,0:09:41,9:37:38,NA,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-9,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,10:14:08,10:24:14,0:10:06,10:18:09,UW,0.84,10.1
2023-04-03,2023-04-03_BC_WTA-9,2023-04-03_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,10:14:08,10:24:14,0:10:06,10:20:02,NA,0.84,10.1
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:38:33,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:37:01,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:31:14,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:29:38,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:31:23,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:30:35,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-1,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,6:29:34,6:39:40,0:10:06,6:36:21,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-10,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,10:28:03,10:37:10,0:09:07,10:28:13,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-10,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,10:28:03,10:37:10,0:09:07,10:31:24,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-11,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:39:46,10:49:53,0:10:07,10:41:07,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-11,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:39:46,10:49:53,0:10:07,10:41:35,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-11,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:39:46,10:49:53,0:10:07,10:47:52,UW,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-11,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:39:46,10:49:53,0:10:07,10:48:53,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:55:08,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:52:19,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:55:43,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:53:32,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:52:04,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-12,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,10:50:15,11:00:19,0:10:04,10:57:00,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-2,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,6:46:52,6:56:58,0:10:06,6:55:00,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-3,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,7:04:37,7:15:39,0:11:02,7:07:23,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-3,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,7:04:37,7:15:39,0:11:02,7:11:27,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-3,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,7:04:37,7:15:39,0:11:02,7:05:21,UW,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-3,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,7:04:37,7:15:39,0:11:02,7:04:49,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:16:00,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:17:54,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:18:24,UW,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:11:58,UW,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:19:09,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:15:27,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-4,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:09:24,8:19:26,0:10:02,8:15:19,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:37:26,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:37:05,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:39:02,UW,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:36:24,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:36:32,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-5,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:35:35,8:45:38,0:10:03,8:35:54,NA,0.84,10.4
2023-04-05,2023-04-05_GN_SRM-6,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:37:31,9:47:33,0:10:02,9:38:23,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-7,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:47:38,9:57:55,0:10:17,9:56:28,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-7,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:47:38,9:57:55,0:10:17,9:54:37,UW,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-7,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:47:38,9:57:55,0:10:17,9:53:58,UW,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-7,2023-04-05_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:47:38,9:57:55,0:10:17,9:57:46,NA,0.84,15.3
2023-04-05,2023-04-05_GN_SRM-8,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:58:18,10:08:19,0:10:01,10:06:47,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-8,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:58:18,10:08:19,0:10:01,10:06:05,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-8,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:58:18,10:08:19,0:10:01,10:07:15,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-8,2023-04-05_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:58:18,10:08:19,0:10:01,10:06:27,NA,0.84,14.3
2023-04-05,2023-04-05_GN_SRM-9,2023-04-05_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:12:35,10:22:50,0:10:15,NA,NA,0.84,10.4
2023-04-12,2023-04-12_RM_WTA-1,2023-04-12_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,5:51:20,6:01:28,0:10:08,5:51:56,NA,0.84,12.3
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:04:45,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:06:29,UW,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:08:45,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:07:02,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,8:59:17,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:02:51,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-10,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,8:59:09,9:09:20,0:10:11,9:04:24,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-11,2023-04-12_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,9:12:11,9:22:13,0:10:02,9:20:08,NA,0.84,9
2023-04-12,2023-04-12_RM_WTA-11,2023-04-12_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,9:12:11,9:22:13,0:10:02,9:21:48,NA,0.84,9
2023-04-12,2023-04-12_RM_WTA-11,2023-04-12_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,9:12:11,9:22:13,0:10:02,9:19:25,NA,0.84,9
2023-04-12,2023-04-12_RM_WTA-11,2023-04-12_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,9:12:11,9:22:13,0:10:02,9:18:38,NA,0.84,9
2023-04-12,2023-04-12_RM_WTA-12,2023-04-12_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,9:23:29,9:28:41,0:05:12,NA,NA,0.84,12.3
2023-04-12,2023-04-12_RM_WTA-13,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,11:16:12,11:25:29,0:09:17,11:17:29,NA,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-13,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,11:16:12,11:25:29,0:09:17,11:18:37,NA,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-13,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,11:16:12,11:25:29,0:09:17,11:19:38,NA,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-2,2023-04-12_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,6:04:21,6:14:19,0:09:58,NA,NA,0.84,17.3
2023-04-12,2023-04-12_RM_WTA-5,2023-04-12_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,6:52:00,7:02:00,0:10:00,NA,NA,0.84,9
2023-04-12,2023-04-12_RM_WTA-6,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,7:09:30,7:19:34,0:10:04,7:15:31,NA,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-6,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,7:09:30,7:19:34,0:10:04,7:15:57,UW,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-6,2023-04-12_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,7:09:30,7:19:34,0:10:04,7:18:34,NA,0.84,8.6
2023-04-12,2023-04-12_RM_WTA-7,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,7:22:06,7:32:09,0:10:03,7:24:27,UW,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-7,2023-04-12_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,7:22:06,7:32:09,0:10:03,7:26:53,NA,0.84,14.1
2023-04-12,2023-04-12_RM_WTA-8,2023-04-12_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,8:21:44,8:31:37,0:09:53,NA,NA,0.84,14.3
2023-04-12,2023-04-12_RM_WTA-9,2023-04-12_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,8:47:06,8:57:02,0:09:56,8:53:51,NA,0.84,17.3
2023-04-18,2023-04-18_BC_WTA-1,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,6:11:02,6:21:06,0:10:04,6:11:04,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-10,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:40:12,9:50:06,0:09:54,9:40:46,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-10,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:40:12,9:50:06,0:09:54,9:40:26,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-10,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:40:12,9:50:06,0:09:54,9:42:00,UW,0,10.1
2023-04-18,2023-04-18_BC_WTA-10,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,9:40:12,9:50:06,0:09:54,9:41:43,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-2,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,6:31:14,6:41:17,0:10:03,6:32:49,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-3,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,6:57:07,7:07:06,0:09:59,7:01:10,UW,0,10.1
2023-04-18,2023-04-18_BC_WTA-4,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:18:13,7:28:10,0:09:57,7:24:52,UW,0,10.1
2023-04-18,2023-04-18_BC_WTA-5,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:38:50,7:48:52,0:10:02,7:40:45,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-5,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:38:50,7:48:52,0:10:02,7:43:23,NA,0,10.1
2023-04-18,2023-04-18_BC_WTA-5,2023-04-18_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,7:38:50,7:48:52,0:10:02,7:41:06,NA,0,10.1
