Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_duration,UW_behav,Seasonality,Age
2023-02-24,2023-02-24_LV_SRM-7,2023-02-24_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:05,NA,0.05,20.1
2023-02-24,2023-02-24_LV_SRM-8,2023-02-24_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:02,NA,0.05,20.1
2023-02-24,2023-02-24_LV_SRM-8,2023-02-24_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:02,UW,0.05,20.1
2023-02-24,2023-02-24_LV_SRM-9,2023-02-24_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:08,NA,0.05,8.2
2023-02-26,2023-02-27_RM_SRM-1,2023-02-27_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:10:00,NA,0.05,12.2
2023-02-26,2023-02-27_RM_SRM-2,2023-02-27_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,0:10:01,NA,0.05,14.2
2023-02-26,2023-02-27_RM_SRM-3,2023-02-27_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:09:57,NA,0.05,17.2
2023-02-27,2023-02-27_RM_AGA-1,2023-02-27_RM_AGA_Clean.xlsx,CZ,2006-01-01,sub,RM,AGA,0:09:59,NA,0.05,17.2
2023-02-27,2023-02-27_RM_AGA-2,2023-02-27_RM_AGA_Clean.xlsx,KO,2009-01-01,alpha,RM,AGA,0:10:00,NA,0.05,14.2
2023-02-27,2023-02-27_RM_AGA-3,2023-02-27_RM_AGA_Clean.xlsx,LO,2011-01-01,sub,RM,AGA,0:12:59,UW,0.05,12.2
2023-02-27,2023-02-27_RM_AGA-4,2023-02-27_RM_AGA_Clean.xlsx,LO,2011-01-01,sub,RM,AGA,0:09:30,NA,0.05,12.2
2023-02-27,2023-02-27_RM_AGA-5,2023-02-27_RM_AGA_Clean.xlsx,FG,2009-02-18,sub,RM,AGA,0:09:45,UW,0.05,14
2023-02-27,2023-02-27_RM_SRM-4,2023-02-27_RM_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:09:56,NA,0.05,8.8
2023-02-27,2023-02-27_RM_SRM-5,2023-02-27_RM_SRM_Clean.xlsx,FG,2009-02-18,sub,RM,SRM,0:09:58,NA,0.05,14
2023-02-27,2023-02-27_RM_SRM-6,2023-02-27_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,0:10:00,NA,0.05,8.5
2023-02-27,2023-02-27_RM_SRM-7,2023-02-27_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,0:09:58,NA,0.05,14.2
2023-02-27,2023-02-27_RM_SRM-8,2023-02-27_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:09:58,NA,0.05,17.2
2023-02-27,2023-02-27_RM_SRM-8,2023-02-27_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:09:58,UW,0.05,17.2
2023-02-27,2023-02-27_RM_SRM-9,2023-02-27_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:09:53,NA,0.05,12.2
2023-02-27,2023-02-27_RM_SRM-9,2023-02-27_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:09:53,UW,0.05,12.2
2023-02-27,2023-02-28_RM_RSB-1,2023-02-28_RM_RSB_Clean.xlsx,LO,2011-01-01,sub,RM,RSB,0:10:03,NA,0.05,12.2
2023-02-27,2023-02-28_RM_RSB-2,2023-02-28_RM_RSB_Clean.xlsx,FG,2009-02-18,sub,RM,RSB,0:11:14,NA,0.05,14
2023-02-28,2023-02-28_RM_RSB-10,2023-02-28_RM_RSB_Clean.xlsx,CZ,2006-01-01,sub,RM,RSB,0:10:13,NA,0.05,17.2
2023-02-28,2023-02-28_RM_RSB-11,2023-02-28_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:09:57,NA,0.05,8.5
2023-02-28,2023-02-28_RM_RSB-12,2023-02-28_RM_RSB_Clean.xlsx,CZ,2006-01-01,sub,RM,RSB,0:10:05,NA,0.05,17.2
2023-02-28,2023-02-28_RM_RSB-13,2023-02-28_RM_RSB_Clean.xlsx,FG,2009-02-18,sub,RM,RSB,0:09:52,NA,0.05,14
2023-02-28,2023-02-28_RM_RSB-14,2023-02-28_RM_RSB_Clean.xlsx,LO,2011-01-01,sub,RM,RSB,0:12:18,NA,0.05,12.2
2023-02-28,2023-02-28_RM_RSB-15,2023-02-28_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:10:03,NA,0.05,14.2
2023-02-28,2023-02-28_RM_RSB-15,2023-02-28_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:10:03,UW,0.05,14.2
2023-02-28,2023-02-28_RM_RSB-16,2023-02-28_RM_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:09:56,NA,0.05,8.8
2023-02-28,2023-02-28_RM_RSB-17,2023-02-28_RM_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:09:59,NA,0.05,8.8
2023-02-28,2023-02-28_RM_RSB-18,2023-02-28_RM_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:10:00,NA,0.05,8.8
2023-02-28,2023-02-28_RM_RSB-3,2023-02-28_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:09:57,NA,0.05,14.2
2023-02-28,2023-02-28_RM_RSB-3,2023-02-28_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:09:57,UW,0.05,14.2
2023-02-28,2023-02-28_RM_RSB-4,2023-02-28_RM_RSB_Clean.xlsx,CZ,2006-01-01,sub,RM,RSB,0:10:00,NA,0.05,17.2
2023-02-28,2023-02-28_RM_RSB-5,2023-02-28_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:09:57,NA,0.05,8.5
2023-02-28,2023-02-28_RM_RSB-6,2023-02-28_RM_RSB_Clean.xlsx,LO,2011-01-01,sub,RM,RSB,0:09:21,NA,0.05,12.2
2023-02-28,2023-02-28_RM_RSB-7,2023-02-28_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:09:54,NA,0.05,8.5
2023-02-28,2023-02-28_RM_RSB-8,2023-02-28_RM_RSB_Clean.xlsx,FG,2009-02-18,sub,RM,RSB,0:10:02,NA,0.05,14
2023-02-28,2023-02-28_RM_RSB-9,2023-02-28_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:10:07,NA,0.05,14.2
2023-03-01,2023-03-02_AD_SRM-1,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:09,NA,0.05,12.5
2023-03-01,2023-03-02_AD_SRM-1,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:09,UW,0.05,12.5
2023-03-01,2023-03-02_AD_SRM-2,2023-03-02_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:12,NA,0.05,14.2
2023-03-02,2023-03-02_AD_SRM-10,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:02,NA,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-10,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:02,UW,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-10,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:02,UW,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-11,2023-03-02_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:04,NA,0.05,9.3
2023-03-02,2023-03-02_AD_SRM-12,2023-03-02_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:00,NA,0.05,11.8
2023-03-02,2023-03-02_AD_SRM-13,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:11,NA,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-13,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:11,UW,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-14,2023-03-02_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:09:59,NA,0.05,14.2
2023-03-02,2023-03-02_AD_SRM-14,2023-03-02_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:09:59,UW,0.05,14.2
2023-03-02,2023-03-02_AD_SRM-15,2023-03-02_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:01,NA,0.05,11.8
2023-03-02,2023-03-02_AD_SRM-16,2023-03-02_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:09,NA,0.05,9.3
2023-03-02,2023-03-02_AD_SRM-3,2023-03-02_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:01,NA,0.05,9.3
2023-03-02,2023-03-02_AD_SRM-4,2023-03-02_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:01,NA,0.05,11.8
2023-03-02,2023-03-02_AD_SRM-4,2023-03-02_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:01,UW,0.05,11.8
2023-03-02,2023-03-02_AD_SRM-5,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:00,NA,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-5,2023-03-02_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:00,UW,0.05,12.5
2023-03-02,2023-03-02_AD_SRM-6,2023-03-02_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:04,NA,0.05,11.8
2023-03-02,2023-03-02_AD_SRM-7,2023-03-02_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:09:59,UW,0.05,14.2
2023-03-02,2023-03-02_AD_SRM-8,2023-03-02_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:09:42,NA,0.05,9.3
2023-03-02,2023-03-02_AD_SRM-9,2023-03-02_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:03,UW,0.05,14.2
2023-03-02,2023-03-03_AD_SRM-1,2023-03-03_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:01,UW,0.05,12.5
2023-03-02,2023-03-03_AD_SRM-2,2023-03-03_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:09:59,NA,0.05,9.3
2023-03-03,2023-03-03_AD_RSB-1,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:45,NA,0,12.5
2023-03-03,2023-03-03_AD_RSB-1,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:45,UW,0,12.5
2023-03-03,2023-03-03_AD_RSB-10,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:56,NA,0,12.5
2023-03-03,2023-03-03_AD_RSB-11,2023-03-03_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:10:07,NA,0,14.2
2023-03-03,2023-03-03_AD_RSB-12,2023-03-03_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:00,NA,0,9.3
2023-03-03,2023-03-03_AD_RSB-13,2023-03-03_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:11,NA,0,11.8
2023-03-03,2023-03-03_AD_RSB-14,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:55,UW,0,12.5
2023-03-03,2023-03-03_AD_RSB-14,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:55,UW,0,12.5
2023-03-03,2023-03-03_AD_RSB-15,2023-03-03_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:57,NA,0,14.2
2023-03-03,2023-03-03_AD_RSB-16,2023-03-03_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:09:30,NA,0,9.3
2023-03-03,2023-03-03_AD_RSB-2,2023-03-03_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:49,NA,0,14.2
2023-03-03,2023-03-03_AD_RSB-3,2023-03-03_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:09:46,NA,0,11.8
2023-03-03,2023-03-03_AD_RSB-4,2023-03-03_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:04,NA,0,9.3
2023-03-03,2023-03-03_AD_RSB-5,2023-03-03_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:44,NA,0,11.8
2023-03-03,2023-03-03_AD_RSB-6,2023-03-03_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:09:55,NA,0,9.3
2023-03-03,2023-03-03_AD_RSB-7,2023-03-03_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:57,NA,0,14.2
2023-03-03,2023-03-03_AD_RSB-8,2023-03-03_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:59,NA,0,12.5
2023-03-03,2023-03-03_AD_RSB-9,2023-03-03_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:08,NA,0,11.8
2023-03-03,2023-03-03_AD_SRM-3,2023-03-03_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:04,NA,0,14.2
2023-03-03,2023-03-03_AD_SRM-4,2023-03-03_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:00,NA,0,11.8
2023-03-03,2023-03-03_AD_SRM-5,2023-03-03_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:23,NA,0,9.3
2023-03-03,2023-03-03_AD_SRM-6,2023-03-03_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:09:45,NA,0,14.2
2023-03-03,2023-03-03_AD_SRM-7,2023-03-03_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:09:59,NA,0,12.5
2023-03-03,2023-03-03_AD_SRM-7,2023-03-03_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:09:59,UW,0,12.5
2023-03-03,2023-03-03_AD_SRM-8,2023-03-03_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:00,NA,0,11.8
2023-03-03,2023-03-03_AD_SRM-8,2023-03-03_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:00,UW,0,11.8
2023-03-07,2023-03-07_BC_AGA-1,2023-03-07_BC_AGA_Clean.xlsx,ES,2013-03-15,alpha,BC,AGA,0:09:54,NA,0,10
2023-03-07,2023-03-07_BC_AGA-2,2023-03-07_BC_AGA_Clean.xlsx,ES,2013-03-15,alpha,BC,AGA,0:10:30,NA,0,10
2023-03-07,2023-03-07_BC_AGA-3,2023-03-07_BC_AGA_Clean.xlsx,ES,2013-03-15,alpha,BC,AGA,0:10:14,NA,0,10
2023-03-07,2023-03-07_BC_AGA-4,2023-03-07_BC_AGA_Clean.xlsx,ES,2013-03-15,alpha,BC,AGA,0:10:04,NA,0,10
2023-03-07,2023-03-07_BC_AGA-5,2023-03-07_BC_AGA_Clean.xlsx,ES,2013-03-15,alpha,BC,AGA,0:09:59,NA,0,10
2023-03-07,2023-03-07_BC_SRM-1,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:13,NA,0,10
2023-03-07,2023-03-07_BC_SRM-1,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:13,UW,0,10
2023-03-07,2023-03-07_BC_SRM-2,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:03,NA,0,10
2023-03-07,2023-03-07_BC_SRM-2,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:03,UW,0,10
2023-03-07,2023-03-07_BC_SRM-3,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:02,NA,0,10
2023-03-07,2023-03-07_BC_SRM-4,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:03,NA,0,10
2023-03-07,2023-03-07_BC_SRM-5,2023-03-07_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:02,NA,0,10
2023-03-08,2023-03-09_GN_SRM-1,2023-03-09_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:57,UW,0,15.2
2023-03-09,2023-03-09_GN_SRM-2,2023-03-09_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:58,UW,0,10.4
2023-03-09,2023-03-09_GN_SRM-2,2023-03-09_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:58,UW,0,10.4
2023-03-09,2023-03-09_GN_SRM-3,2023-03-09_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:04,UW,0,14.2
2023-03-09,2023-03-09_GN_SRM-3,2023-03-09_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:04,UW,0,14.2
2023-03-09,2023-03-09_GN_SRM-4,2023-03-09_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:06,NA,0,10.4
2023-03-09,2023-03-09_GN_SRM-5,2023-03-09_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:03,NA,0,14.2
2023-03-09,2023-03-09_GN_SRM-6,2023-03-09_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:05,NA,0,15.2
2023-03-09,2023-03-09_GN_SRM-6,2023-03-09_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:05,UW,0,15.2
2023-03-09,2023-03-09_GN_SRM-7,2023-03-09_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:59,UW,0,10.4
2023-03-09,2023-03-09_GN_SRM-8,2023-03-09_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:08,NA,0,15.2
2023-03-09,2023-03-09_GN_SRM-9,2023-03-09_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:58,NA,0,14.2
2023-03-09,2023-03-09_GN_SRM-9,2023-03-09_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:58,UW,0,14.2
2023-03-09,2023-03-09_GN_WTA-1,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:01,NA,0,14.2
2023-03-09,2023-03-09_GN_WTA-10,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:09:59,NA,0,10.4
2023-03-09,2023-03-09_GN_WTA-10,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:09:59,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-11,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:24,NA,0,15.2
2023-03-09,2023-03-09_GN_WTA-11,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:24,UW,0,15.2
2023-03-09,2023-03-09_GN_WTA-12,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:09:57,NA,0,14.2
2023-03-09,2023-03-09_GN_WTA-12,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:09:57,UW,0,14.2
2023-03-09,2023-03-09_GN_WTA-13,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:06,NA,0,10.4
2023-03-09,2023-03-09_GN_WTA-13,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:06,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-14,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:00,NA,0,14.2
2023-03-09,2023-03-09_GN_WTA-14,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:00,UW,0,14.2
2023-03-09,2023-03-09_GN_WTA-15,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:44,NA,0,15.2
2023-03-09,2023-03-09_GN_WTA-15,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:44,UW,0,15.2
2023-03-09,2023-03-09_GN_WTA-2,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:10:12,NA,0,15.2
2023-03-09,2023-03-09_GN_WTA-3,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:09:57,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-4,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:09:58,NA,0,14.2
2023-03-09,2023-03-09_GN_WTA-5,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:10:10,NA,0,15.2
2023-03-09,2023-03-09_GN_WTA-5,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:10:10,UW,0,15.2
2023-03-09,2023-03-09_GN_WTA-6,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:04,NA,0,10.4
2023-03-09,2023-03-09_GN_WTA-6,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:04,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-6,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:04,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-7,2023-03-09_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:00,NA,0,14.2
2023-03-09,2023-03-09_GN_WTA-8,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:32,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-8,2023-03-09_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:32,UW,0,10.4
2023-03-09,2023-03-09_GN_WTA-9,2023-03-09_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:10:02,NA,0,15.2
2023-03-17,2023-03-17_AD_SRM-1,2023-03-17_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:10,NA,0.47,11.8
2023-03-17,2023-03-17_AD_SRM-10,2023-03-17_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:06,NA,0.47,9.4
2023-03-17,2023-03-17_AD_SRM-11,2023-03-17_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:07,NA,0.47,11.8
2023-03-17,2023-03-17_AD_SRM-12,2023-03-17_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:04,NA,0.47,14.2
2023-03-17,2023-03-17_AD_SRM-2,2023-03-17_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:09:57,NA,0.47,14.2
2023-03-17,2023-03-17_AD_SRM-3,2023-03-17_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:09,NA,0.47,12.6
2023-03-17,2023-03-17_AD_SRM-4,2023-03-17_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:04,NA,0.47,9.4
2023-03-17,2023-03-17_AD_SRM-5,2023-03-17_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:53,NA,0.47,12.6
2023-03-17,2023-03-17_AD_SRM-5,2023-03-17_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:53,UW,0.47,12.6
2023-03-17,2023-03-17_AD_SRM-5,2023-03-17_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:53,UW,0.47,12.6
2023-03-17,2023-03-17_AD_SRM-6,2023-03-17_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:15,NA,0.47,14.2
2023-03-17,2023-03-17_AD_SRM-7,2023-03-17_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:12,NA,0.47,9.4
2023-03-17,2023-03-17_AD_SRM-8,2023-03-17_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:10,NA,0.47,11.8
2023-03-17,2023-03-17_AD_SRM-9,2023-03-17_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:02,NA,0.47,12.6
2023-03-21,2023-03-21_GN_AGA-1,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:09:50,NA,0.84,10.4
2023-03-21,2023-03-21_GN_AGA-10,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:09:43,NA,0.84,10.4
2023-03-21,2023-03-21_GN_AGA-11,2023-03-21_GN_AGA_Clean.xlsx,EC,2009-01-01,sub,GN,AGA,0:10:01,NA,0.84,14.2
2023-03-21,2023-03-21_GN_AGA-12,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:09:19,NA,0.84,10.4
2023-03-21,2023-03-21_GN_AGA-13,2023-03-21_GN_AGA_Clean.xlsx,DD,2008-01-01,alpha,GN,AGA,0:14:15,NA,0.84,15.2
2023-03-21,2023-03-21_GN_AGA-14,2023-03-21_GN_AGA_Clean.xlsx,DD,2008-01-01,alpha,GN,AGA,0:09:11,NA,0.84,15.2
2023-03-21,2023-03-21_GN_AGA-15,2023-03-21_GN_AGA_Clean.xlsx,EC,2009-01-01,sub,GN,AGA,0:09:55,NA,0.84,14.2
2023-03-21,2023-03-21_GN_AGA-16,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:05:33,NA,0.84,10.4
2023-03-21,2023-03-21_GN_AGA-17,2023-03-21_GN_AGA_Clean.xlsx,DD,2008-01-01,alpha,GN,AGA,0:10:23,NA,0.84,15.2
2023-03-21,2023-03-21_GN_AGA-2,2023-03-21_GN_AGA_Clean.xlsx,EC,2009-01-01,sub,GN,AGA,0:15:25,NA,0.84,14.2
2023-03-21,2023-03-21_GN_AGA-3,2023-03-21_GN_AGA_Clean.xlsx,DD,2008-01-01,alpha,GN,AGA,0:09:16,NA,0.84,15.2
2023-03-21,2023-03-21_GN_AGA-4,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:06:18,NA,0.84,10.4
2023-03-21,2023-03-21_GN_AGA-5,2023-03-21_GN_AGA_Clean.xlsx,EC,2009-01-01,sub,GN,AGA,0:12:03,UW,0.84,14.2
2023-03-21,2023-03-21_GN_AGA-6,2023-03-21_GN_AGA_Clean.xlsx,TD,2012-10-23,sub,GN,AGA,0:10:25,NA,0.84,10.4
